code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Deletion_Row_Removed,id_student_Mean_Imputed,num_of_prev_attempts_Mean_Imputed,studied_credits_Mean_Imputed,avg_assessment_score_Mean_Imputed,assessment_count_Mean_Imputed,total_vle_clicks_Mean_Imputed,date_registration_Mean_Imputed,date_unregistration_Mean_Imputed,module_presentation_length_Mean_Imputed,final_score_Mean_Imputed,dropout_Mean_Imputed,id_student_Median_Imputed,num_of_prev_attempts_Median_Imputed,studied_credits_Median_Imputed,avg_assessment_score_Median_Imputed,assessment_count_Median_Imputed,total_vle_clicks_Median_Imputed,date_registration_Median_Imputed,date_unregistration_Median_Imputed,module_presentation_length_Median_Imputed,final_score_Median_Imputed,dropout_Median_Imputed,id_student_Model_Imputed,num_of_prev_attempts_Model_Imputed,studied_credits_Model_Imputed,avg_assessment_score_Model_Imputed,assessment_count_Model_Imputed,total_vle_clicks_Model_Imputed,date_registration_Model_Imputed,date_unregistration_Model_Imputed,module_presentation_length_Model_Imputed,final_score_Model_Imputed,dropout_Model_Imputed,code_module_Missing,code_presentation_Missing,id_student_Missing,gender_Missing,region_Missing,highest_education_Missing,imd_band_Missing,age_band_Missing,num_of_prev_attempts_Missing,studied_credits_Missing,disability_Missing,final_result_Missing,avg_assessment_score_Missing,assessment_count_Missing,total_vle_clicks_Missing,date_registration_Missing,date_unregistration_Missing,module_presentation_length_Missing,final_score_Missing,dropout_Missing
BBB,2014B,2570092,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,88.0909090909091,11,334,-141.0,,234,87.0,0,1,2570092,0,60,88.0909090909091,11,334,-141.0,49.757644956314536,234,87.0,0,2570092,0,60,88.0909090909091,11,334,-141.0,27.0,234,87.0,0,2570092,0,60,88.0909090909091,11,334,-141.0,52.280222601546136,234,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2571054,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,83.18181818181819,11,173,-148.0,,234,80.0,0,1,2571054,0,60,83.18181818181819,11,173,-148.0,49.757644956314536,234,80.0,0,2571054,0,60,83.18181818181819,11,173,-148.0,27.0,234,80.0,0,2571054,0,60,83.18181818181819,11,173,-148.0,52.28152683722315,234,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2574365,F,South West Region,Lower Than A Level,Oct-20,35-55,0,60,N,Distinction,90.54545454545456,11,384,-49.0,,234,79.0,0,1,2574365,0,60,90.54545454545456,11,384,-49.0,49.757644956314536,234,79.0,0,2574365,0,60,90.54545454545456,11,384,-49.0,27.0,234,79.0,0,2574365,0,60,90.54545454545456,11,384,-49.0,52.28601573984953,234,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2575914,F,North Region,Lower Than A Level,0-10%,0-35,4,120,Y,Pass,85.57142857142857,7,235,-144.0,,234,80.0,0,1,2575914,4,120,85.57142857142857,7,235,-144.0,49.757644956314536,234,80.0,0,2575914,4,120,85.57142857142857,7,235,-144.0,27.0,234,80.0,0,2575914,4,120,85.57142857142857,7,235,-144.0,52.2881158033253,234,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2578704,F,South East Region,A Level or Equivalent,Oct-20,35-55,0,120,N,Withdrawn,90.33333333333331,3,851,-35.0,80.0,234,88.0,1,0,2578704,0,120,90.33333333333331,3,851,-35.0,80.0,234,88.0,1,2578704,0,120,90.33333333333331,3,851,-35.0,80.0,234,88.0,1,2578704,0,120,90.33333333333331,3,851,-35.0,80.0,234,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014B,2590564,F,London Region,HE Qualification,90-100%,35-55,0,90,N,Distinction,88.0,11,1353,-41.0,,234,69.0,0,1,2590564,0,90,88.0,11,1353,-41.0,49.757644956314536,234,69.0,0,2590564,0,90,88.0,11,1353,-41.0,27.0,234,69.0,0,2590564,0,90,88.0,11,1353,-41.0,52.30797760443568,234,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2591974,F,North Western Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,77.63636363636364,11,459,-85.0,,234,75.0,0,1,2591974,0,120,77.63636363636364,11,459,-85.0,49.757644956314536,234,75.0,0,2591974,0,120,77.63636363636364,11,459,-85.0,27.0,234,75.0,0,2591974,0,120,77.63636363636364,11,459,-85.0,52.309889218057904,234,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2592923,M,Wales,Lower Than A Level,Oct-20,0-35,0,60,Y,Fail,83.14285714285714,7,191,-80.0,,234,78.0,0,1,2592923,0,60,83.14285714285714,7,191,-80.0,49.757644956314536,234,78.0,0,2592923,0,60,83.14285714285714,7,191,-80.0,27.0,234,78.0,0,2592923,0,60,83.14285714285714,7,191,-80.0,52.31117582892847,234,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2597543,F,London Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Pass,71.45454545454545,11,626,-22.0,,234,62.0,0,1,2597543,0,60,71.45454545454545,11,626,-22.0,49.757644956314536,234,62.0,0,2597543,0,60,71.45454545454545,11,626,-22.0,27.0,234,62.0,0,2597543,0,60,71.45454545454545,11,626,-22.0,52.31743941398854,234,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2602679,F,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,88.9,10,518,-64.0,,234,73.0,0,1,2602679,0,60,88.9,10,518,-64.0,49.757644956314536,234,73.0,0,2602679,0,60,88.9,10,518,-64.0,27.0,234,73.0,0,2602679,0,60,88.9,10,518,-64.0,52.32440256828908,234,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2605113,F,North Region,No Formal quals,Oct-20,0-35,1,60,N,Withdrawn,0.0,0,0,-71.0,0.0,234,,1,1,2605113,1,60,0.0,0,0,-71.0,0.0,234,72.27975744871986,1,2605113,1,60,0.0,0,0,-71.0,0.0,234,76.0,1,2605113,1,60,0.0,0,0,-71.0,0.0,234,74.03110185024336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014B,2609574,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,27.0,2,45,-89.0,104.0,234,34.0,1,0,2609574,0,60,27.0,2,45,-89.0,104.0,234,34.0,1,2609574,0,60,27.0,2,45,-89.0,104.0,234,34.0,1,2609574,0,60,27.0,2,45,-89.0,104.0,234,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014B,2611847,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,67.66666666666667,3,108,-29.0,,234,65.0,0,1,2611847,0,60,67.66666666666667,3,108,-29.0,49.757644956314536,234,65.0,0,2611847,0,60,67.66666666666667,3,108,-29.0,27.0,234,65.0,0,2611847,0,60,67.66666666666667,3,108,-29.0,52.33683212409659,234,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2625752,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,180,N,Fail,0.0,0,0,-148.0,,234,,0,1,2625752,1,180,0.0,0,0,-148.0,49.757644956314536,234,72.27975744871986,0,2625752,1,180,0.0,0,0,-148.0,27.0,234,76.0,0,2625752,1,180,0.0,0,0,-148.0,52.355683888222174,234,74.05016171390362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BBB,2014B,2626410,F,Wales,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,62.8,5,103,-200.0,,234,100.0,0,1,2626410,1,60,62.8,5,103,-200.0,49.757644956314536,234,100.0,0,2626410,1,60,62.8,5,103,-200.0,27.0,234,100.0,0,2626410,1,60,62.8,5,103,-200.0,52.356575974579215,234,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2626511,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,0.0,0,0,-136.0,0.0,234,,1,1,2626511,0,60,0.0,0,0,-136.0,0.0,234,72.27975744871986,1,2626511,0,60,0.0,0,0,-136.0,0.0,234,76.0,1,2626511,0,60,0.0,0,0,-136.0,0.0,234,74.05086264110543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014B,2632243,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0.0,0,0,-97.0,-30.0,234,,1,1,2632243,0,120,0.0,0,0,-97.0,-30.0,234,72.27975744871986,1,2632243,0,120,0.0,0,0,-97.0,-30.0,234,76.0,1,2632243,0,120,0.0,0,0,-97.0,-30.0,234,74.0561560728851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014B,2634946,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,Withdrawn,78.8,5,411,-31.0,216.0,234,80.0,1,0,2634946,0,180,78.8,5,411,-31.0,216.0,234,80.0,1,2634946,0,180,78.8,5,411,-31.0,216.0,234,80.0,1,2634946,0,180,78.8,5,411,-31.0,216.0,234,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014B,2636696,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,76.9090909090909,11,171,-52.0,,234,62.0,0,1,2636696,0,60,76.9090909090909,11,171,-52.0,49.757644956314536,234,62.0,0,2636696,0,60,76.9090909090909,11,171,-52.0,27.0,234,62.0,0,2636696,0,60,76.9090909090909,11,171,-52.0,52.37052126374108,234,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2641657,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,80.45454545454545,11,270,-28.0,,234,75.0,0,1,2641657,0,60,80.45454545454545,11,270,-28.0,49.757644956314536,234,75.0,0,2641657,0,60,80.45454545454545,11,270,-28.0,27.0,234,75.0,0,2641657,0,60,80.45454545454545,11,270,-28.0,52.377247161031775,234,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2641682,F,South West Region,Lower Than A Level,70-80%,0-35,1,60,Y,Fail,49.142857142857146,7,239,-100.0,,234,52.0,0,1,2641682,1,60,49.142857142857146,7,239,-100.0,49.757644956314536,234,52.0,0,2641682,1,60,49.142857142857146,7,239,-100.0,27.0,234,52.0,0,2641682,1,60,49.142857142857146,7,239,-100.0,52.377281054890325,234,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2643007,F,London Region,HE Qualification,Oct-20,35-55,0,60,N,Pass,88.27272727272727,11,1014,-80.0,,234,84.0,0,1,2643007,0,60,88.27272727272727,11,1014,-80.0,49.757644956314536,234,84.0,0,2643007,0,60,88.27272727272727,11,1014,-80.0,27.0,234,84.0,0,2643007,0,60,88.27272727272727,11,1014,-80.0,52.37907742939348,234,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2652209,F,London Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,79.4,10,1877,-24.0,,234,70.0,0,1,2652209,0,60,79.4,10,1877,-24.0,49.757644956314536,234,70.0,0,2652209,0,60,79.4,10,1877,-24.0,27.0,234,70.0,0,2652209,0,60,79.4,10,1877,-24.0,52.39155308084862,234,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2653570,F,Wales,A Level or Equivalent,80-90%,35-55,2,60,N,Fail,90.75,4,95,-49.0,,234,79.0,0,1,2653570,2,60,90.75,4,95,-49.0,49.757644956314536,234,79.0,0,2653570,2,60,90.75,4,95,-49.0,27.0,234,79.0,0,2653570,2,60,90.75,4,95,-49.0,52.393398262508086,234,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2659042,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,83.0,11,8049,-24.0,,234,71.0,0,1,2659042,0,120,83.0,11,8049,-24.0,49.757644956314536,234,71.0,0,2659042,0,120,83.0,11,8049,-24.0,27.0,234,71.0,0,2659042,0,120,83.0,11,8049,-24.0,52.40081695026755,234,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2677541,F,Wales,Lower Than A Level,50-60%,0-35,0,75,N,Withdrawn,85.57142857142857,7,357,-100.0,191.0,234,1.0,1,0,2677541,0,75,85.57142857142857,7,357,-100.0,191.0,234,1.0,1,2677541,0,75,85.57142857142857,7,357,-100.0,191.0,234,1.0,1,2677541,0,75,85.57142857142857,7,357,-100.0,191.0,234,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014B,2681783,F,South East Region,Lower Than A Level,Oct-20,0-35,0,250,N,Pass,83.4,5,260,-30.0,,234,76.0,0,1,2681783,0,250,83.4,5,260,-30.0,49.757644956314536,234,76.0,0,2681783,0,250,83.4,5,260,-30.0,27.0,234,76.0,0,2681783,0,250,83.4,5,260,-30.0,52.4316481597591,234,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2683697,F,London Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,50.0,1,35,-50.0,,234,50.0,0,1,2683697,1,120,50.0,1,35,-50.0,49.757644956314536,234,50.0,0,2683697,1,120,50.0,1,35,-50.0,27.0,234,50.0,0,2683697,1,120,50.0,1,35,-50.0,52.4342430735697,234,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2687378,F,South Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,87.1,10,1175,-18.0,,234,85.0,0,1,2687378,1,120,87.1,10,1175,-18.0,49.757644956314536,234,85.0,0,2687378,1,120,87.1,10,1175,-18.0,27.0,234,85.0,0,2687378,1,120,87.1,10,1175,-18.0,52.43923360530262,234,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014B,2687644,M,South West Region,Lower Than A Level,Oct-20,35-55,1,60,Y,Withdrawn,0.0,0,0,-76.0,-17.0,234,,1,1,2687644,1,60,0.0,0,0,-76.0,-17.0,234,72.27975744871986,1,2687644,1,60,0.0,0,0,-76.0,-17.0,234,76.0,1,2687644,1,60,0.0,0,0,-76.0,-17.0,234,74.10731821769066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014B,2690136,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,3,270,N,Fail,0.0,0,34,-110.0,,234,,0,1,2690136,3,270,0.0,0,34,-110.0,49.757644956314536,234,72.27975744871986,0,2690136,3,270,0.0,0,34,-110.0,27.0,234,76.0,0,2690136,3,270,0.0,0,34,-110.0,52.44297277577787,234,74.1096195491622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BBB,2014B,2690719,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,150,N,Withdrawn,0.0,0,0,-125.0,3.0,234,,1,1,2690719,0,150,0.0,0,0,-125.0,3.0,234,72.27975744871986,1,2690719,0,150,0.0,0,0,-125.0,3.0,234,76.0,1,2690719,0,150,0.0,0,0,-125.0,3.0,234,74.11015794252012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,26315,F,East Anglian Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass,51.4,5,2451,-92.0,,262,1.0,0,1,26315,1,60,51.4,5,2451,-92.0,49.757644956314536,262,1.0,0,26315,1,60,51.4,5,2451,-92.0,27.0,262,1.0,0,26315,1,60,51.4,5,2451,-92.0,48.83148588870191,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,26734,M,South West Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Fail,74.33333333333333,3,210,-101.0,,262,100.0,0,1,26734,0,90,74.33333333333333,3,210,-101.0,49.757644956314536,262,100.0,0,26734,0,90,74.33333333333333,3,210,-101.0,27.0,262,100.0,0,26734,0,90,74.33333333333333,3,210,-101.0,48.83205394977121,262,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,32327,F,South West Region,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn,31.0,2,699,-92.0,121.0,262,1.0,1,0,32327,2,60,31.0,2,699,-92.0,121.0,262,1.0,1,32327,2,60,31.0,2,699,-92.0,121.0,262,1.0,1,32327,2,60,31.0,2,699,-92.0,121.0,262,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,32930,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,45.0,5,438,-35.0,,262,1.0,0,1,32930,0,60,45.0,5,438,-35.0,49.757644956314536,262,1.0,0,32930,0,60,45.0,5,438,-35.0,27.0,262,1.0,0,32930,0,60,45.0,5,438,-35.0,48.84045420367428,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,34431,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn,0.0,0,0,-36.0,12.0,262,80.0,1,0,34431,1,60,0.0,0,0,-36.0,12.0,262,80.0,1,34431,1,60,0.0,0,0,-36.0,12.0,262,80.0,1,34431,1,60,0.0,0,0,-36.0,12.0,262,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,34662,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,34.5,2,218,-137.0,104.0,262,1.0,1,0,34662,0,60,34.5,2,218,-137.0,104.0,262,1.0,1,34662,0,60,34.5,2,218,-137.0,104.0,262,1.0,1,34662,0,60,34.5,2,218,-137.0,104.0,262,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,38711,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,38.75,4,169,-43.0,175.0,262,1.0,1,0,38711,0,60,38.75,4,169,-43.0,175.0,262,1.0,1,38711,0,60,38.75,4,169,-43.0,175.0,262,1.0,1,38711,0,60,38.75,4,169,-43.0,175.0,262,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,39208,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,77.4,5,2067,-72.0,,262,100.0,0,1,39208,0,120,77.4,5,2067,-72.0,49.757644956314536,262,100.0,0,39208,0,120,77.4,5,2067,-72.0,27.0,262,100.0,0,39208,0,120,77.4,5,2067,-72.0,48.84896562943339,262,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,41547,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,61.6,5,1007,-87.0,,262,100.0,0,1,41547,0,60,61.6,5,1007,-87.0,49.757644956314536,262,100.0,0,41547,0,60,61.6,5,1007,-87.0,27.0,262,100.0,0,41547,0,60,61.6,5,1007,-87.0,48.85213673883934,262,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,47891,F,Wales,Lower Than A Level,Oct-20,0-35,4,60,N,Fail,65.66666666666667,3,118,-73.0,,262,100.0,0,1,47891,4,60,65.66666666666667,3,118,-73.0,49.757644956314536,262,100.0,0,47891,4,60,65.66666666666667,3,118,-73.0,27.0,262,100.0,0,47891,4,60,65.66666666666667,3,118,-73.0,48.860737644385026,262,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,53236,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,1,180,N,Withdrawn,0.0,0,43,-81.0,5.0,262,,1,1,53236,1,180,0.0,0,43,-81.0,5.0,262,72.27975744871986,1,53236,1,180,0.0,0,43,-81.0,5.0,262,76.0,1,53236,1,180,0.0,0,43,-81.0,5.0,262,71.67447470271954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,57285,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,54.2,5,283,-29.0,,262,1.0,0,1,57285,0,60,54.2,5,283,-29.0,49.757644956314536,262,1.0,0,57285,0,60,54.2,5,283,-29.0,27.0,262,1.0,0,57285,0,60,54.2,5,283,-29.0,48.873473600673826,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,58520,F,South Region,A Level or Equivalent,50-60%,35-55,0,120,Y,Withdrawn,0.0,0,0,-45.0,3.0,262,,1,1,58520,0,120,0.0,0,0,-45.0,3.0,262,72.27975744871986,1,58520,0,120,0.0,0,0,-45.0,3.0,262,76.0,1,58520,0,120,0.0,0,0,-45.0,3.0,262,71.67935441198748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,58653,F,North Western Region,Lower Than A Level,80-90%,35-55,1,120,N,Pass,55.2,5,383,-80.0,,262,1.0,0,1,58653,1,120,55.2,5,383,-80.0,49.757644956314536,262,1.0,0,58653,1,120,55.2,5,383,-80.0,27.0,262,1.0,0,58653,1,120,55.2,5,383,-80.0,48.87532827261369,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,59272,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,66.25,4,1425,-58.0,,262,64.0,0,1,59272,0,60,66.25,4,1425,-58.0,49.757644956314536,262,64.0,0,59272,0,60,66.25,4,1425,-58.0,27.0,262,64.0,0,59272,0,60,66.25,4,1425,-58.0,48.87616748455139,262,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,61352,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,60,N,Withdrawn,100.0,1,181,-144.0,39.0,262,100.0,1,0,61352,2,60,100.0,1,181,-144.0,39.0,262,100.0,1,61352,2,60,100.0,1,181,-144.0,39.0,262,100.0,1,61352,2,60,100.0,1,181,-144.0,39.0,262,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,63467,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,62.6,5,712,-143.0,,262,1.0,0,1,63467,0,120,62.6,5,712,-143.0,49.757644956314536,262,1.0,0,63467,0,120,62.6,5,712,-143.0,27.0,262,1.0,0,63467,0,120,62.6,5,712,-143.0,48.881854874016106,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,65807,F,North Western Region,HE Qualification,Oct-20,0-35,2,180,N,Withdrawn,0.0,0,0,-101.0,-23.0,262,,1,1,65807,2,180,0.0,0,0,-101.0,-23.0,262,72.27975744871986,1,65807,2,180,0.0,0,0,-101.0,-23.0,262,76.0,1,65807,2,180,0.0,0,0,-101.0,-23.0,262,71.68608386721749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,70569,F,Wales,Lower Than A Level,0-10%,0-35,3,60,N,Pass,55.8,5,947,-36.0,,262,1.0,0,1,70569,3,60,55.8,5,947,-36.0,49.757644956314536,262,1.0,0,70569,3,60,55.8,5,947,-36.0,27.0,262,1.0,0,70569,3,60,55.8,5,947,-36.0,48.89148344135303,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,70750,F,London Region,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,0.0,0,103,-31.0,5.0,262,,1,1,70750,1,120,0.0,0,103,-31.0,5.0,262,72.27975744871986,1,70750,1,120,0.0,0,103,-31.0,5.0,262,76.0,1,70750,1,120,0.0,0,103,-31.0,5.0,262,71.69064866716286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,71504,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,83.8,5,1049,-93.0,,262,100.0,0,1,71504,0,120,83.8,5,1049,-93.0,49.757644956314536,262,100.0,0,71504,0,120,83.8,5,1049,-93.0,27.0,262,100.0,0,71504,0,120,83.8,5,1049,-93.0,48.89275107166281,262,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,72349,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0,134,-60.0,58.0,262,,1,1,72349,0,60,0.0,0,134,-60.0,58.0,262,72.27975744871986,1,72349,0,60,0.0,0,134,-60.0,58.0,262,76.0,1,72349,0,60,0.0,0,134,-60.0,58.0,262,71.69212532407418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,73584,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,28.0,2,243,-121.0,92.0,262,1.0,1,0,73584,1,60,28.0,2,243,-121.0,92.0,262,1.0,1,73584,1,60,28.0,2,243,-121.0,92.0,262,1.0,1,73584,1,60,28.0,2,243,-121.0,92.0,262,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,73874,F,Wales,Lower Than A Level,90-100%,35-55,2,60,N,Withdrawn,84.33333333333333,3,931,-39.0,150.0,262,100.0,1,0,73874,2,60,84.33333333333333,3,931,-39.0,150.0,262,100.0,1,73874,2,60,84.33333333333333,3,931,-39.0,150.0,262,100.0,1,73874,2,60,84.33333333333333,3,931,-39.0,150.0,262,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,74574,F,Scotland,Lower Than A Level,Oct-20,0-35,0,120,Y,Withdrawn,0.0,0,0,-29.0,-22.0,262,,1,1,74574,0,120,0.0,0,0,-29.0,-22.0,262,72.27975744871986,1,74574,0,120,0.0,0,0,-29.0,-22.0,262,76.0,1,74574,0,120,0.0,0,0,-29.0,-22.0,262,71.69418008431664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,82611,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,0.0,0,0,-123.0,-12.0,262,,1,1,82611,0,60,0.0,0,0,-123.0,-12.0,262,72.27975744871986,1,82611,0,60,0.0,0,0,-123.0,-12.0,262,76.0,1,82611,0,60,0.0,0,0,-123.0,-12.0,262,71.70160215535871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,84541,F,North Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,34.0,2,179,-25.0,,262,1.0,0,1,84541,0,120,34.0,2,179,-25.0,49.757644956314536,262,1.0,0,84541,0,120,34.0,2,179,-25.0,27.0,262,1.0,0,84541,0,120,34.0,2,179,-25.0,48.910426041019534,262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
