code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,num_of_prev_attempts_Standardized,studied_credits_Standardized,avg_assessment_score_Standardized,assessment_count_Standardized,total_vle_clicks_Standardized,date_registration_Standardized,date_unregistration_Standardized,module_presentation_length_Standardized,final_score_Standardized,num_of_prev_attempts_Scaled,studied_credits_Scaled,avg_assessment_score_Scaled,assessment_count_Scaled,total_vle_clicks_Scaled,date_registration_Scaled,date_unregistration_Scaled,module_presentation_length_Scaled,final_score_Scaled,num_of_prev_attempts_Normalized,studied_credits_Normalized,avg_assessment_score_Normalized,assessment_count_Normalized,total_vle_clicks_Normalized,date_registration_Normalized,date_unregistration_Normalized,module_presentation_length_Normalized,final_score_Normalized
BBB,2014J,2239766,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,0.0,0,0,-130.0,-5.0,262,72.27975744871986,1,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.2308335008106208,-1.1946002855992515,0.45450576359843564,-7.196953012353272e-16,0.0,0.14400000000000002,0.0,0.0,0.0,0.39263803680981596,0.4449938195302842,0.7999999999999998,0.7227975744871986,0.0,0.3699875203154014,0.0,0.0,0.0,-0.4008198136750182,-0.015416146679808392,0.8078060860219598,0.22285506856208773
BBB,2014J,2241250,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Fail,0.0,0,136,-72.0,49.757644956314536,262,72.27975744871986,0,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.637572359533056,-0.05258832766550003,1.5501297686317055e-16,0.45450576359843564,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.005634036206967978,0.5112474437627812,0.5126794128013776,0.7999999999999998,0.7227975744871986,0.0,0.18638917376067926,0.0,0.0,0.422482127190873,-0.22366700851281512,0.15457143886141161,0.8138993920882995,0.22453607117481997
BBB,2014J,2242067,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,Pass,86.2,5,1260,-105.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.8671982130759145,-0.07641254230852494,0.026503198000004308,-0.7229692020411721,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.8620000000000001,0.3571428571428571,0.052197688388085674,0.44376278118609414,0.5126794128013776,0.7999999999999998,1.0,0.0,0.046142922451528075,0.06629199858869533,0.0038452435376273393,0.9690013714820895,-0.08075011429017412,0.03826605254316481,0.20149076137167257,0.07690487075254679
BBB,2014J,2248243,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,61.8,5,1274,-67.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,0.12614279515722743,-0.07641254230852494,0.03477460174151929,0.04898453208838968,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.618,0.3571428571428571,0.052777662703508844,0.5214723926380369,0.5126794128013776,0.7999999999999998,0.01,0.0,0.045935154620418514,0.04731320925903107,0.003827929551701543,0.9753564497735531,-0.05129425599280067,0.038093751910269924,0.20058350850916085,0.0007655859103403086
BBB,2014J,2251500,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,36.0,5,1164,-53.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,-0.6574321959207283,-0.07641254230852494,-0.030214999084669885,0.33338853939928087,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.36,0.3571428571428571,0.048220721653755336,0.5501022494887526,0.5126794128013776,0.7999999999999998,0.01,0.0,0.050108916952902795,0.030065350171741674,0.004175743079408566,0.9721129888863141,-0.0442628766417308,0.04155502831479979,0.21880893736100887,0.0008351486158817132
BBB,2014J,2263129,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Fail,0.0,0,0,-30.0,49.757644956314536,262,72.27975744871986,0,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.8006236942671736,1.5501297686317055e-16,0.45450576359843564,-7.196953012353272e-16,0.0,0.14400000000000002,0.0,0.0,0.0,0.5971370143149285,0.5126794128013776,0.7999999999999998,0.7227975744871986,0.0,0.3963955639415315,0.0,0.0,0.0,-0.09909889098538288,0.16436424777384,0.8654636479390104,0.23876146012868688
BBB,2014J,2264569,F,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1.0,1,73,-84.0,130.0,262,1.0,1,-0.3402289803143461,-0.4810830156421975,-1.7204215249024513,-1.0010511134842264,-0.6747936763698735,-0.29636319107483533,1.75057821293845,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.01,0.07142857142857142,0.0030241517875636936,0.48670756646216773,0.6118665018541408,0.7999999999999998,0.01,0.0,0.18829976578975863,0.0031383294298293106,0.0031383294298293106,0.2290980483775397,-0.2636196721056621,0.4079828258778104,0.8222423106152794,0.0031383294298293106
BBB,2014J,2269561,F,South West Region,HE Qualification,0-10%,0-35,0,60,N,Fail,35.25,4,171,-93.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,-0.6802105386846223,-0.3075721851024503,-0.6168938501792686,-0.4791943386318368,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.3525,0.2857142857142857,0.007083971995525913,0.4683026584867076,0.5126794128013776,0.7999999999999998,0.01,0.0,0.17780655248898425,0.10446134958727825,0.011853770165932285,0.5067486745936052,-0.2756001563579256,0.14745392182755307,0.7764219458685646,0.002963442541483071
BBB,2014J,2276854,F,West Midlands Region,Lower Than A Level,30-40%,35-55,3,180,N,Withdrawn,1.0,1,19,-161.0,12.0,262,1.0,1,5.9130134005421295,2.4406673822011666,-1.7204215249024513,-1.0010511134842264,-0.7066976622300027,-1.8605852312847369,-0.8237259561537632,0.45450576359843564,-3.6098959237237054,0.5,0.24000000000000005,0.01,0.07142857142857142,0.0007871079995028792,0.3292433537832311,0.4660074165636588,0.7999999999999998,0.01,0.00840227362677031,0.5041364176062185,0.002800757875590103,0.002800757875590103,0.053214399636211954,-0.4509220179700066,0.03360909450708124,0.7337985634046069,0.002800757875590103
BBB,2014J,2278390,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,78.8,5,5795,-45.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.6424518978054928,-0.07641254230852494,2.7058471956978947,0.49590511500550444,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.788,0.3571428571428571,0.24006793984837815,0.5664621676891616,0.5126794128013776,0.7999999999999998,1.0,0.0,0.010339449602944804,0.013579143811867509,0.0008616208002454003,0.998618507484419,-0.0077545872022086034,0.008574444373117248,0.04514892993285898,0.01723241600490801
BBB,2014J,2281286,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,71.6,5,390,-30.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.4237798072721098,-0.07641254230852494,-0.4875054630798556,0.8006236942671736,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.716,0.3571428571428571,0.016156427358216995,0.5971370143149285,0.5126794128013776,0.7999999999999998,1.0,0.0,0.12174834807037901,0.1452863620306523,0.010145695672531586,0.7913642624574636,-0.06087417403518951,0.10096518462172868,0.5316344532406551,0.2029139134506317
BBB,2014J,2285017,F,Scotland,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,0.0,0,0,-64.0,-29.0,262,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.1099282479407235,-1.718187574228176,0.45450576359843564,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0,0.5276073619631902,0.41532756489493194,0.7999999999999998,0.7227975744871986,0.0,0.2090131021671493,0.0,0.0,0.0,-0.2229473089782926,-0.10102299938078883,0.9126905461298853,0.25179027213743427
BBB,2014J,2292824,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0.0,0,0,-140.0,-1.0,262,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.4339792203184,-1.1073357374944308,0.45450576359843564,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0,0.3721881390593047,0.44993819530284296,0.7999999999999998,0.7227975744871986,0.0,0.19257954656167528,0.0,0.0,0.0,-0.4493522753105757,-0.003209659109361255,0.8409306866526488,0.23199338191770572
BBB,2014J,2296716,F,Wales,A Level or Equivalent,Oct-20,35-55,0,60,N,Fail,1.0,1,191,-39.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,-1.7204215249024513,-1.0010511134842264,-0.6050775591199614,0.617792546710172,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.01,0.07142857142857142,0.007912506731844732,0.5787321063394684,0.5126794128013776,0.7999999999999998,0.01,0.0,0.17870696076218695,0.0029784493460364493,0.0029784493460364493,0.5688838250929619,-0.11615952449542152,0.14820062508044887,0.7803537286615497,0.0029784493460364493
BBB,2014J,2299745,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,27.5,2,282,-44.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,-0.915586747244861,-0.7698914706903011,-0.5513134348001141,0.5162196869562824,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.275,0.14285714285714285,0.011682339782095364,0.5685071574642128,0.5126794128013776,0.7999999999999998,0.01,0.0,0.15145476494339435,0.06941676726572242,0.005048492164779812,0.7118373952339535,-0.11106682762515586,0.12560054034992482,0.6613524735861553,0.002524246082389906
BBB,2014J,2318161,F,South Region,A Level or Equivalent,?,35-55,0,60,N,Pass,53.2,5,395,-102.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,-0.13504886853542433,-0.07641254230852494,-0.4845513903150288,-0.6620254861888383,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.532,0.3571428571428571,0.0163635610422967,0.4498977505112475,0.5126794128013776,0.7999999999999998,0.01,0.0,0.12146518927439065,0.10769913448995971,0.01012209910619922,0.7996458293897385,-0.2064908217664641,0.10073036270777791,0.5303979931648392,0.0020244198212398443
BBB,2014J,2321660,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,72.6,5,234,-86.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.45415093095730186,-0.07641254230852494,-0.5796725333424512,-0.33699233497639125,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.726,0.3571428571428571,0.009693856414930197,0.48261758691206547,0.5126794128013776,0.7999999999999998,1.0,0.0,0.15381198567856214,0.18611250267106016,0.01281766547321351,0.5998667441463923,-0.2204638461392724,0.12755536955699384,0.671645670796388,0.2563533094642702
BBB,2014J,2326401,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,66.0,2,188,-14.0,123.0,262,64.0,1,-0.3402289803143461,-0.4810830156421975,0.25370151463503426,-0.7698914706903011,-0.6068500027788575,1.1256568454796207,1.5978652537550135,0.45450576359843564,-0.4193204877984844,0.0,0.048,0.66,0.14285714285714285,0.00778822652139691,0.6298568507157465,0.6032138442521631,0.7999999999999998,0.64,0.0,0.1655407061245755,0.18209477673703306,0.0055180235374858505,0.5186942125236699,-0.03862616476240095,0.3393584475553798,0.7228610834106464,0.17657675319954722
BBB,2014J,2333415,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,63.4,5,2297,-44.0,49.757644956314536,262,1.0,0,-0.3402289803143461,0.9797921832794845,0.1747365930535348,-0.07641254230852494,0.6391778894250787,0.5162196869562824,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.14400000000000002,0.634,0.3571428571428571,0.0951572144662165,0.5685071574642128,0.5126794128013776,0.7999999999999998,0.01,0.0,0.05179486535345784,0.02736495386174356,0.00215811938972741,0.9914400476407722,-0.018991450629601208,0.021476587673478934,0.1130854560217163,0.00043162387794548206
BBB,2014J,2344216,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,0,0,-91.0,12.0,262,72.27975744871986,1,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.43856519473028094,-0.8237259561537632,0.45450576359843564,-7.196953012353272e-16,0.0,0.14400000000000002,0.0,0.0,0.0,0.47239263803680986,0.4660074165636588,0.7999999999999998,0.7227975744871986,0.0,0.38590722774799535,0.0,0.0,0.0,-0.29264631437556315,0.03859072277479954,0.8425641139164566,0.23244400682777502
BBB,2014J,2346145,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,66.8,5,3378,-38.0,49.757644956314536,262,1.0,0,-0.3402289803143461,-0.4810830156421975,0.2779984135831879,-0.07641254230852494,1.2778484211806285,0.63810711866095,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.0,0.048,0.668,0.3571428571428571,0.13993951696424872,0.5807770961145194,0.5126794128013776,0.7999999999999998,0.01,0.0,0.017699549322974118,0.019705498246244516,0.0014749624435811766,0.9964846268834429,-0.011209714571216941,0.014678131518322058,0.07728803204365366,0.0002949924887162353
BBB,2014J,2349805,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,0.0,0,25,-11.0,49.757644956314536,262,72.27975744871986,0,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7031527749122106,1.1866005613319546,1.5501297686317055e-16,0.45450576359843564,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0010356684203985252,0.6359918200408998,0.5126794128013776,0.7999999999999998,0.7227975744871986,0.0,0.21122284628986945,0.0,0.0,0.0880095192874456,-0.03872418848647607,0.17516585653922537,0.9223397621324299,0.25445226829100004
BBB,2014J,2353764,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,56.0,5,924,-59.0,49.757644956314536,262,100.0,0,-0.3402289803143461,0.9797921832794845,-0.05000972221688657,-0.07641254230852494,-0.17201049179635536,0.21150110769461322,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.14400000000000002,0.56,0.3571428571428571,0.038278304817929494,0.5378323108384458,0.5126794128013776,0.7999999999999998,1.0,0.0,0.12273443375360323,0.05727606908501484,0.005113934739733468,0.9450551399027448,-0.06034442992885492,0.05089146982188413,0.26797018036203374,0.10227869479466936
BBB,2014J,2357372,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,0.0,0,0,-84.0,-44.0,262,72.27975744871986,1,-0.3402289803143461,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.29636319107483533,-2.045429629621254,0.45450576359843564,-7.196953012353272e-16,0.0,0.24000000000000005,0.0,0.0,0.0,0.48670756646216773,0.39678615574783677,0.7999999999999998,0.7227975744871986,0.0,0.5301911973547551,0.0,0.0,0.0,-0.24742255876555233,-0.12960229268671788,0.7717227428163657,0.21290050636804475
BBB,2014J,2363168,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,80.0,5,2751,-136.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.6788972462277235,-0.07641254230852494,0.9074076964713503,-1.3527209325152885,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.8,0.3571428571428571,0.11396495298065372,0.3803680981595092,0.5126794128013776,0.7999999999999998,1.0,0.0,0.021653959820225437,0.02887194642696725,0.001804496651685453,0.9928340577573362,-0.04908230892584432,0.01795750074388463,0.09455562454831774,0.03608993303370906
BBB,2014J,2375759,F,North Western Region,Lower Than A Level,?,0-35,1,60,N,Distinction,84.8,5,3089,-59.0,49.757644956314536,262,100.0,0,1.7441851466378124,-0.4810830156421975,0.8246786399166454,-0.07641254230852494,1.1071030153736408,0.21150110769461322,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.16666666666666666,0.048,0.848,0.3571428571428571,0.1279671900244418,0.5378323108384458,0.5126794128013776,0.7999999999999998,1.0,0.0003221227775123485,0.01932736665074091,0.027316011533047153,0.0016106138875617425,0.9950372597356445,-0.01900524387322856,0.016028070795801336,0.08439616770823531,0.03221227775123485
BBB,2014J,2385665,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,80.2,5,1019,-22.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.684971470964762,-0.07641254230852494,-0.11588310926464654,0.9631402698733971,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.802,0.3571428571428571,0.042213844815443886,0.6134969325153374,0.5126794128013776,0.7999999999999998,1.0,0.0,0.05644270607912816,0.07544508379243464,0.0047035588399273465,0.9585852915771932,-0.020695658895680324,0.04680760215764791,0.24646648321219294,0.09407117679854693
BBB,2014J,2386867,F,Ireland,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn,90.0,2,147,3.0,121.0,262,100.0,1,1.7441851466378124,-0.4810830156421975,0.9826084830796443,-0.7698914706903011,-0.6310733994504372,1.4710045686428457,1.554232979702603,0.45450576359843564,1.403865475587356,0.16666666666666666,0.048,0.9,0.14285714285714285,0.006089730311943329,0.6646216768916156,0.6007416563658837,0.7999999999999998,1.0,0.0028104083415273705,0.16862450049164224,0.25293675073746336,0.005620816683054741,0.4131300262045235,0.008431225024582111,0.3400594093248118,0.7363269854801711,0.28104083415273706
BBB,2014J,2394741,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,25.5,2,312,-88.0,49.757644956314536,262,1.0,0,1.7441851466378124,-0.4810830156421975,-0.9763289946152451,-0.7698914706903011,-0.5335889982111534,-0.3776214788779471,1.5501297686317055e-16,0.45450576359843564,-3.6098959237237054,0.16666666666666666,0.048,0.255,0.14285714285714285,0.012925141886573595,0.4785276073619632,0.5126794128013776,0.7999999999999998,0.01,0.00235399004685275,0.14123940281116498,0.060026746194745115,0.0047079800937055,0.7344448946180578,-0.20715112412304196,0.11712900098199733,0.6167453922754204,0.00235399004685275
BBB,2014J,2399380,F,South West Region,Lower Than A Level,20-30%,35-55,0,180,Y,Withdrawn,100.0,1,38,-39.0,12.0,262,100.0,1,-0.3402289803143461,2.4406673822011666,1.2863197199315652,-1.0010511134842264,-0.695472185723661,0.617792546710172,-0.8237259561537632,0.45450576359843564,1.403865475587356,0.0,0.24000000000000005,1.0,0.07142857142857142,0.0015742159990057584,0.5787321063394684,0.4660074165636588,0.7999999999999998,1.0,0.0,0.5108485287956838,0.2838047382198243,0.0028380473821982433,0.10784580052353324,-0.11068384790573148,0.03405656858637892,0.7435684141359398,0.2838047382198243
BBB,2014J,2401304,F,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,73.6,5,1555,-48.0,49.757644956314536,262,100.0,0,1.7441851466378124,-0.4810830156421975,0.4845220546424939,-0.07641254230852494,0.20079349112478437,0.4349613991531706,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.16666666666666666,0.048,0.736,0.3571428571428571,0.06441857574878827,0.5603271983640082,0.5126794128013776,0.7999999999999998,1.0,0.0006311325773574101,0.0378679546414446,0.04645135769350538,0.0031556628867870505,0.9814111577907727,-0.030294363713155685,0.03140367070451373,0.16535673526764144,0.063113257735741
BBB,2014J,2407594,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,71.8,5,1751,-44.0,49.757644956314536,262,100.0,0,-0.3402289803143461,0.9797921832794845,0.4298540320091483,-0.07641254230852494,0.3165931435059942,0.5162196869562824,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.14400000000000002,0.718,0.3571428571428571,0.0725382161647127,0.5685071574642128,0.5126794128013776,0.7999999999999998,1.0,0.0,0.06741320841842592,0.04033556970369151,0.0028088836841010803,0.9836710661721982,-0.024718176420089506,0.02795268741541726,0.1471855050468966,0.0561776736820216
BBB,2014J,2410544,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Pass,81.25,4,716,-17.0,49.757644956314536,262,100.0,0,-0.3402289803143461,-0.4810830156421975,0.7168611508342135,-0.3075721851024503,-0.2948999188131495,1.064713129627287,1.5501297686317055e-16,0.45450576359843564,1.403865475587356,0.0,0.048,0.8125,0.2857142857142857,0.029661543560213763,0.6237218813905931,0.5126794128013776,0.7999999999999998,1.0,0.0,0.07718471107526058,0.10452096291441537,0.005145647405017373,0.9210708854981097,-0.021869001471323833,0.06400882416230891,0.3370399050286379,0.1286411851254343
